Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Physics_TTA,20,25.0,"[5.0, 45.0]",16.67,9.52,"[3.1, 15.7]",0.0,0.7609,0.7875,4.0164,190.2,7.9,200.8,133.0,1.8549,1.9831,-52.251,-25.792
