Class,Method,MAE_W,MAE_L,MAE_D,Accuracy,Count
Rectangular,Real_Only_Scratch,0.31681077166666666,3.9701999666666663,0.9921998966666666,33.33333333333333,6
Rectangular,Source_Only_ZeroShot,0.8525973583333334,0.6490222586666666,1.2409352783333334,83.33333333333334,6
Rectangular,FewShot_PEFT,0.11993169271666665,0.8007328616666666,0.5658305621666667,50.0,6
Rectangular,Domain_Transfer_MMD,0.14602863316666667,0.8329365983333333,0.5102235148333333,66.66666666666666,6
Rectangular,Physics_TTA,0.8378743416666666,0.581747366,1.214947715,83.33333333333334,6
Rectangular,Physics_Informed_MMD,0.08668001458333334,0.33152834183333335,0.7502784450000001,50.0,6
Ellipse,Real_Only_Scratch,0.3969078925,1.41987822725,1.29638005,50.0,4
Ellipse,Source_Only_ZeroShot,0.7122682625,1.920981175,0.1420711875,0.0,4
Ellipse,FewShot_PEFT,0.18538103925,2.608739625,1.6433072499999999,0.0,4
Ellipse,Domain_Transfer_MMD,0.17409162475,2.2904440999999998,1.69270845,75.0,4
Ellipse,Physics_TTA,0.6883195575,1.501891875,0.0489699245,0.0,4
Ellipse,Physics_Informed_MMD,0.2150536925,0.8765571125,1.1049536,75.0,4
Triangular,Real_Only_Scratch,0.149357145,1.8695148166666666,1.129170885,66.66666666666666,6
Triangular,Source_Only_ZeroShot,0.9324967249999999,2.8170714166666664,1.3726413583333335,0.0,6
Triangular,FewShot_PEFT,0.09562421916666665,0.7860733713333333,1.0932265916666666,16.666666666666664,6
Triangular,Domain_Transfer_MMD,0.08475229116666667,0.7306178466666667,0.99928792,16.666666666666664,6
Triangular,Physics_TTA,0.8706523833333334,2.3738645,1.2482413716666667,0.0,6
Triangular,Physics_Informed_MMD,0.07555779866666666,0.31908814333333335,1.1219563166666666,33.33333333333333,6
Step_R,Real_Only_Scratch,0.169799685,2.3761935,1.11210685,0.0,2
Step_R,Source_Only_ZeroShot,1.20290075,0.6469965,0.49589299,0.0,2
Step_R,FewShot_PEFT,0.33053681,0.396173,1.27920115,100.0,2
Step_R,Domain_Transfer_MMD,0.337735055,0.208072665,1.1887121,0.0,2
Step_R,Physics_TTA,1.20286705,0.6469049499999999,0.49594045,0.0,2
Step_R,Physics_Informed_MMD,0.187511565,0.179866313,0.4332882,0.0,2
Step_T,Real_Only_Scratch,0.06800869,1.8944177500000001,0.86050785,0.0,2
Step_T,Source_Only_ZeroShot,1.135131,0.6208672550000001,0.55263173,0.0,2
Step_T,FewShot_PEFT,0.35716919,0.469065185,1.0265945300000001,0.0,2
Step_T,Domain_Transfer_MMD,0.380342485,0.46145200499999994,1.02439645,0.0,2
Step_T,Physics_TTA,1.1351175,0.62075423,0.5525622349999999,0.0,2
Step_T,Physics_Informed_MMD,0.2223798,0.035425662999999996,0.56519604,0.0,2
