Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,50.0,"[30.0, 70.1]",40.0,37.33,"[21.1, 53.3]",0.379,0.2291,2.5495,1.0821,57.3,25.5,54.1,45.6,1.2869,1.5222,-4.72,-1.536
Source_Only_ZeroShot,20,30.0,"[10.0, 50.0]",20.0,9.23,"[3.6, 16.7]",0.0,0.68,1107.3492,36.5199,170.0,11073.5,1826.0,4356.5,381.5164,381.5221,-39.862,-2083.906
FewShot_PEFT,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,0.68,1103.9397,36.0111,170.0,11039.4,1800.6,4336.7,380.2103,380.2161,-39.862,-2026.254
Domain_Transfer_MMD,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,0.68,1103.55,36.0162,170.0,11035.5,1800.8,4335.4,380.0821,380.0879,-39.862,-2026.822
Physics_TTA,20,30.0,"[10.0, 50.0]",20.0,9.23,"[3.6, 16.7]",0.0,0.68,1107.0807,36.5576,170.0,11070.8,1827.9,4356.2,381.4394,381.4452,-39.862,-2088.211
