Class,Method,MAE_W,MAE_L,MAE_D,Accuracy,Count
Rectangular,Real_Only_Scratch,0.20089303083333332,2.874189433333333,0.5177449399999999,33.33333333333333,6
Rectangular,Source_Only_ZeroShot,92.05934583333332,1242.5479666666663,300.004695,0.0,6
Rectangular,FewShot_PEFT,91.80571483333334,1239.1654,299.49664666666666,0.0,6
Rectangular,Domain_Transfer_MMD,91.74583999999999,1243.4060166666666,298.9418633333333,0.0,6
Rectangular,Physics_TTA,92.08163333333333,1242.0352666666665,300.07620333333335,0.0,6
Ellipse,Real_Only_Scratch,0.39326595750000004,1.1147270175,1.5251823500000001,100.0,4
Ellipse,Source_Only_ZeroShot,84.4602685,1222.8218,211.64184749999998,50.0,4
Ellipse,FewShot_PEFT,84.22168625,1219.639275,211.16472875,0.0,4
Ellipse,Domain_Transfer_MMD,84.16368474999999,1223.77945,210.6244575,0.0,4
Ellipse,Physics_TTA,84.4824375,1222.323975,211.7116375,100.0,4
Triangular,Real_Only_Scratch,0.09753740716666666,1.862195083333333,1.6632547883333333,66.66666666666666,6
Triangular,Source_Only_ZeroShot,92.02241833333333,1245.1581999999999,299.6623783333333,0.0,6
Triangular,FewShot_PEFT,91.76968749999999,1241.78765,299.15616,0.0,6
Triangular,Domain_Transfer_MMD,91.69314500000002,1247.1803499999999,298.44952166666667,0.0,6
Triangular,Physics_TTA,92.04677250000002,1244.4947666666667,299.75350166666664,0.0,6
Step_R,Real_Only_Scratch,0.019153282,3.27161435,0.757983805,0.0,2
Step_R,Source_Only_ZeroShot,92.239318,1243.9538,298.82001,0.0,2
Step_R,FewShot_PEFT,91.986178,1240.57775,298.312945,0.0,2
Step_R,Domain_Transfer_MMD,91.9123125,1245.8072,297.62866499999996,0.0,2
Step_R,Physics_TTA,92.26251500000001,1243.3735000000001,298.90027,0.0,2
Step_T,Real_Only_Scratch,0.023038536499999998,2.3898487,0.82697522,0.0,2
Step_T,Source_Only_ZeroShot,92.260165,1242.4816999999998,299.01314,0.0,2
Step_T,FewShot_PEFT,92.0065,1239.0988,298.50502,0.0,2
Step_T,Domain_Transfer_MMD,91.94694999999999,1243.3078,297.954015,0.0,2
Step_T,Physics_TTA,92.28229999999999,1241.9793,299.08328,0.0,2
