Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
FewShot_PEFT,20,0.0,"[0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",-0.531,0.5212,236.3065,6.9556,130.3,2363.1,347.8,947.0,81.2611,81.319,-23.466,-75.48
