Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Source_Only_ZeroShot,20,25.0,"[10.0, 45.0]",23.33,13.41,"[4.4, 22.9]",0.063,0.8282,2.3804,0.964,207.1,23.8,48.2,93.0,1.3909,1.553,-59.79,-1.507
