Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,40.0,"[20.0, 65.0]",30.0,29.33,"[13.9, 45.0]",0.227,0.2044,2.9847,1.0374,51.1,29.8,51.9,44.3,1.4088,1.6729,-4.156,-1.517
Source_Only_ZeroShot,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,55.4018,437.2284,84.0559,13850.5,4372.3,4202.8,7475.2,192.2287,192.2768,-265017.818,-11062.178
FewShot_PEFT,20,30.0,"[10.0, 50.0]",20.0,9.23,"[3.6, 16.7]",0.0,55.1638,434.099,83.5802,13791.0,4341.0,4179.0,7437.0,190.9477,190.9959,-262748.009,-10937.491
Domain_Transfer_MMD,20,20.0,"[5.0, 40.0]",26.67,11.98,"[2.2, 22.6]",0.094,54.3384,435.2133,82.2219,13584.6,4352.1,4111.1,7349.3,190.5912,190.6625,-255160.638,-10596.161
Physics_TTA,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,55.4567,436.9279,84.1528,13864.2,4369.3,4207.6,7480.4,192.1791,192.2264,-265534.035,-11087.246
