Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,40.0,"[20.0, 65.0]",30.0,29.33,"[13.9, 45.0]",0.227,0.2329,2.8562,1.0361,58.2,28.6,51.8,46.2,1.375,1.561,-5.463,-1.265
Source_Only_ZeroShot,20,20.0,"[5.0, 40.0]",13.33,10.67,"[3.6, 16.4]",0.007,0.874,2.3389,0.7371,218.5,23.4,36.9,92.9,1.3167,1.5455,-68.962,-0.726
FewShot_PEFT,20,45.0,"[25.0, 65.0]",45.0,41.43,"[19.8, 58.2]",0.341,0.192,1.0011,0.9506,48.0,10.0,47.5,35.2,0.7146,0.8604,-4.473,-0.889
Domain_Transfer_MMD,20,50.0,"[30.0, 70.0]",48.33,44.76,"[22.9, 61.5]",0.391,0.1977,0.9072,0.9235,49.4,9.1,46.2,34.9,0.6761,0.8341,-4.382,-0.864
Physics_TTA,20,20.0,"[5.0, 40.0]",13.33,8.89,"[2.7, 14.4]",-0.038,0.8375,1.876,0.7157,209.4,18.8,35.8,88.0,1.143,1.3567,-63.987,-0.624
