Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,50.0,"[30.0, 70.1]",40.0,37.33,"[21.1, 53.3]",0.379,0.2257,2.9553,1.1862,56.4,29.6,59.3,48.4,1.4557,1.6596,-5.341,-1.805
Source_Only_ZeroShot,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,1.0396,1.6179,0.6991,259.9,16.2,35.0,103.7,1.1189,1.2899,-94.427,-0.069
FewShot_PEFT,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,0.9033,1.5916,0.7077,225.8,15.9,35.4,92.4,1.0675,1.236,-71.46,-0.094
Domain_Transfer_MMD,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,0.8915,1.8541,0.6705,222.9,18.5,33.5,91.6,1.1387,1.3378,-69.895,-0.134
Physics_TTA,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,1.026,1.5354,0.6984,256.5,15.4,34.9,102.3,1.0866,1.2509,-91.948,-0.075
