Class,Method,MAE_W,MAE_L,MAE_D,Accuracy,Count
Rectangular,Real_Only_Scratch,0.22525449133333333,2.701274651666667,1.0587425883333335,33.33333333333333,6
Rectangular,Source_Only_ZeroShot,0.8277542999999999,2.6610682833333335,1.051945795,0.0,6
Rectangular,FewShot_PEFT,0.07071668866666668,0.6833241846666667,0.4210786266666667,50.0,6
Rectangular,Domain_Transfer_MMD,0.053803493566666666,0.7827187916666666,0.41494206499999997,66.66666666666666,6
Rectangular,Physics_TTA,0.8742205283333333,1.5297170499999997,0.9635171349999999,0.0,6
Ellipse,Real_Only_Scratch,0.2996017475,1.4992351750000001,1.5286969875,50.0,4
Ellipse,Source_Only_ZeroShot,0.7123244400000001,0.6882097775,1.259275125,25.0,4
Ellipse,FewShot_PEFT,0.19981732749999997,1.979332685,1.011922155,50.0,4
Ellipse,Domain_Transfer_MMD,0.18230612624999998,0.9358172474999998,0.9499362625000001,75.0,4
Ellipse,Physics_TTA,0.6942214775000001,0.19734573375,1.266864,50.0,4
Triangular,Real_Only_Scratch,0.15744574416666668,2.0099074283333334,1.82599224,66.66666666666666,6
Triangular,Source_Only_ZeroShot,0.8411677833333333,2.5832355833333334,0.8726715133333333,0.0,6
Triangular,FewShot_PEFT,0.07524806233333334,0.8212246900000001,1.1155416075,83.33333333333334,6
Triangular,Domain_Transfer_MMD,0.06960414883333334,0.31153440666666665,1.2349702433333334,83.33333333333334,6
Triangular,Physics_TTA,0.868618095,0.687791205,0.7759377683333333,0.0,6
Step_R,Real_Only_Scratch,0.120786265,6.5694506,1.4699480999999999,0.0,2
Step_R,Source_Only_ZeroShot,1.06694925,2.6740227,2.0203993000000002,100.0,2
Step_R,FewShot_PEFT,0.166846245,0.26208544,1.0754575000000002,0.0,2
Step_R,Domain_Transfer_MMD,0.07320708000000001,0.1691770575,0.61184035,0.0,2
Step_R,Physics_TTA,1.0946764,1.8994188,2.0677797499999997,100.0,2
Step_T,Real_Only_Scratch,0.28090013999999996,7.10367675,1.5013481,0.0,2
Step_T,Source_Only_ZeroShot,1.137664,1.9676265499999999,1.8474632500000001,0.0,2
Step_T,FewShot_PEFT,0.1504697525,0.268081181,0.543914325,0.0,2
Step_T,Domain_Transfer_MMD,0.0650812675,0.278855803,0.42044424999999996,0.0,2
Step_T,Physics_TTA,1.08208965,0.05280733,1.5096139000000002,100.0,2
