Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,40.0,"[20.0, 65.0]",30.0,29.33,"[13.9, 45.0]",0.227,0.2129,3.2424,1.0878,53.2,32.4,54.4,46.7,1.5143,1.7283,-4.608,-1.57
Source_Only_ZeroShot,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,46.6356,816.242,268.2052,11658.9,8162.4,13410.3,11077.2,377.0276,377.028,-187489.439,-112396.922
FewShot_PEFT,20,30.0,"[10.0, 50.0]",20.0,9.23,"[3.6, 16.7]",0.0,46.3806,812.8412,267.6935,11595.2,8128.4,13384.7,11036.1,375.6384,375.6389,-185444.957,-111968.467
Domain_Transfer_MMD,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,46.3803,812.838,267.6908,11595.1,8128.4,13384.5,11036.0,375.6364,375.6368,-185442.217,-111966.176
Physics_TTA,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,46.6543,815.9918,268.2425,11663.6,8159.9,13412.1,11078.5,376.9629,376.9633,-187640.02,-112428.216
