Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,40.0,"[20.0, 65.0]",30.0,29.33,"[13.9, 45.0]",0.227,0.2149,3.0805,1.4683,53.7,30.8,73.4,52.6,1.5879,1.9078,-3.945,-3.172
Source_Only_ZeroShot,20,15.0,"[0.0, 30.0]",25.0,9.0,"[0.0, 18.0]",0.035,0.8636,2.1751,1.216,215.9,21.8,60.8,99.5,1.4182,1.5617,-65.008,-1.808
FewShot_PEFT,20,50.0,"[30.0, 70.0]",36.67,36.76,"[19.1, 51.5]",0.346,0.1155,0.9002,0.8253,28.9,9.0,41.3,26.4,0.6137,0.7913,-0.817,-0.533
Domain_Transfer_MMD,20,60.0,"[40.0, 80.0]",45.0,43.83,"[26.3, 60.0]",0.472,0.0873,0.5602,0.7882,21.8,5.6,39.4,22.3,0.4786,0.6367,-0.199,-0.533
Physics_TTA,20,30.0,"[10.0, 50.0]",50.0,29.94,"[10.0, 40.6]",0.234,0.8794,0.8999,1.1329,219.8,9.0,56.6,95.2,0.9708,1.1257,-67.224,-1.453
