Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,45.0,"[25.0, 70.0]",35.0,33.45,"[17.9, 49.7]",0.301,0.2043,2.1446,1.0159,51.1,21.4,50.8,41.1,1.1216,1.3448,-4.768,-1.354
Source_Only_ZeroShot,20,10.0,"[0.0, 25.0]",6.67,5.71,"[0.0, 12.5]",-0.196,0.1506,4.1047,1.9931,37.7,41.0,99.7,59.5,2.0828,2.416,-1.688,-6.639
FewShot_PEFT,20,10.0,"[0.0, 25.0]",6.67,5.71,"[0.0, 12.5]",-0.196,0.1435,3.6995,1.8623,35.9,37.0,93.1,55.3,1.9018,2.1811,-1.588,-5.753
Domain_Transfer_MMD,20,10.0,"[0.0, 25.0]",6.67,5.71,"[0.0, 12.5]",-0.196,0.1584,4.2305,2.147,39.6,42.3,107.3,63.1,2.1786,2.5473,-2.004,-7.805
Physics_TTA,20,10.0,"[0.0, 25.0]",6.67,5.71,"[0.0, 12.5]",-0.196,0.1422,3.9477,1.9613,35.6,39.5,98.1,57.7,2.0171,2.3299,-1.49,-6.412
