Class,Method,MAE_W,MAE_L,MAE_D,Accuracy,Count
Rectangular,Real_Only_Scratch,0.24727890500000002,3.9009482500000003,0.9344273633333335,33.33333333333333,6
Rectangular,Source_Only_ZeroShot,1.0996943766666667,2.2143968783333334,0.7056023124999999,16.666666666666664,6
Rectangular,FewShot_PEFT,0.1126584415,0.7467195936666666,0.41435587933333334,50.0,6
Rectangular,Domain_Transfer_MMD,0.07296989383333334,1.261784418333333,0.6321656166666666,50.0,6
Rectangular,Physics_TTA,1.0772922216666667,1.0321734633333335,0.6319200208333333,33.33333333333333,6
Ellipse,Real_Only_Scratch,0.30895296000000005,2.968751425,1.3722696125,50.0,4
Ellipse,Source_Only_ZeroShot,0.8936288825,1.3651204,2.0353784249999998,0.0,4
Ellipse,FewShot_PEFT,0.07896503775,0.7044458375,1.1133018725,50.0,4
Ellipse,Domain_Transfer_MMD,0.11727440250000001,0.781126965,1.0950037,75.0,4
Ellipse,Physics_TTA,0.862007355,0.40510154,1.9976652999999998,0.0,4
Triangular,Real_Only_Scratch,0.08580943966666665,2.8638731666666666,1.3838904416666669,66.66666666666666,6
Triangular,Source_Only_ZeroShot,0.9301127216666667,2.414177955,0.8718161483333334,33.33333333333333,6
Triangular,FewShot_PEFT,0.06976008500000001,0.36877663999999993,1.162991205,83.33333333333334,6
Triangular,Domain_Transfer_MMD,0.0795446425,0.19248628683333333,1.3303600883333333,83.33333333333334,6
Triangular,Physics_TTA,0.9248393166666667,0.9163756433333333,0.8614426633333334,33.33333333333333,6
Step_R,Real_Only_Scratch,0.12830984499999998,2.6252341,0.9115074999999999,0.0,2
Step_R,Source_Only_ZeroShot,1.2899561,1.98543695,1.45528425,100.0,2
Step_R,FewShot_PEFT,0.13504863,0.625939845,0.965430775,100.0,2
Step_R,Domain_Transfer_MMD,0.078336865,0.459019185,0.86087085,0.0,2
Step_R,Physics_TTA,1.2179074,1.43126965,1.5215191,50.0,2
Step_T,Real_Only_Scratch,0.031854033500000004,2.6431679,1.1264162500000001,0.0,2
Step_T,Source_Only_ZeroShot,1.37277075,2.72552895,1.590468,0.0,2
Step_T,FewShot_PEFT,0.171606125,0.325121885,0.385449535,0.0,2
Step_T,Domain_Transfer_MMD,0.1242876325,1.0389156499999999,0.551932925,0.0,2
Step_T,Physics_TTA,1.4427271,0.314237595,1.40826885,0.0,2
