Class,Method,MAE_W,MAE_L,MAE_D,Accuracy,Count
Rectangular,Real_Only_Scratch,0.2639890266666667,3.9318125999999993,0.9556732133333333,33.33333333333333,6
Rectangular,Source_Only_ZeroShot,1.1688717000000002,1.6825643366666665,0.21418636833333335,0.0,6
Rectangular,FewShot_PEFT,0.068344732,0.8101039636666666,0.44869427166666664,66.66666666666666,6
Rectangular,Domain_Transfer_MMD,0.10048209699999999,0.7354339091666667,0.49687394999999995,50.0,6
Rectangular,Physics_TTA,1.2049231166666667,0.9660312349999999,0.327770077,0.0,6
Ellipse,Real_Only_Scratch,0.3516839725,1.7472278874999998,1.415039825,75.0,4
Ellipse,Source_Only_ZeroShot,0.8775981625,0.8703158025,1.7636382499999999,0.0,4
Ellipse,FewShot_PEFT,0.20038726999999998,0.365347385,0.8787968575,50.0,4
Ellipse,Domain_Transfer_MMD,0.11328511000000001,0.8225987025,1.0464364775,50.0,4
Ellipse,Physics_TTA,0.8924208725,0.569667105,1.81751405,0.0,4
Triangular,Real_Only_Scratch,0.20025889833333332,2.066688516666667,1.5102389166666665,66.66666666666666,6
Triangular,Source_Only_ZeroShot,0.9699461166666666,2.003875733333333,0.7377893950000001,0.0,6
Triangular,FewShot_PEFT,0.05682416755,0.5143763266666667,1.1674042491666665,83.33333333333334,6
Triangular,Domain_Transfer_MMD,0.04935146328333332,0.435762886,1.18602602,83.33333333333334,6
Triangular,Physics_TTA,1.0600032833333335,0.8895017316666668,0.56945718,0.0,6
Step_R,Real_Only_Scratch,0.098547413,2.7234173,0.696336275,0.0,2
Step_R,Source_Only_ZeroShot,1.4248608,1.93268725,0.29519593499999996,100.0,2
Step_R,FewShot_PEFT,0.024555742999999998,1.250885,0.88100743,0.0,2
Step_R,Domain_Transfer_MMD,0.079777895,0.18841505,0.681496985,0.0,2
Step_R,Physics_TTA,1.5508262,1.74622205,0.134531975,0.0,2
Step_T,Real_Only_Scratch,0.11046893699999999,1.9720717,0.95679705,0.0,2
Step_T,Source_Only_ZeroShot,1.61989105,3.2162919,0.05560231125,100.0,2
Step_T,FewShot_PEFT,0.22087884,0.478546625,0.578121665,0.0,2
Step_T,Domain_Transfer_MMD,0.2178666,0.41909981,0.586352,0.0,2
Step_T,Physics_TTA,1.84440385,3.3218479,0.7147371499999999,100.0,2
