Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,40.0,"[20.0, 65.0]",30.0,29.33,"[13.9, 45.0]",0.227,0.2118,2.7326,1.1271,53.0,27.3,56.4,45.5,1.3572,1.5636,-6.831,-1.917
Source_Only_ZeroShot,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,103.391,459.8288,187.0942,25847.8,4598.3,9354.7,13266.9,250.1046,250.1054,-921526.225,-54694.098
FewShot_PEFT,20,30.0,"[10.0, 50.0]",20.0,9.23,"[3.6, 16.7]",0.0,103.1357,456.4352,186.5842,25783.9,4564.4,9329.2,13225.8,248.7184,248.7191,-916980.311,-54396.346
Domain_Transfer_MMD,20,30.0,"[10.0, 50.0]",20.0,9.23,"[3.6, 16.7]",0.0,103.1194,456.7618,186.5767,25779.9,4567.6,9328.8,13225.4,248.8193,248.82,-916691.055,-54391.972
Physics_TTA,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,103.4103,459.5658,187.057,25852.6,4595.7,9352.9,13267.0,250.0111,250.0118,-921870.475,-54672.379
