Class,Method,MAE_W,MAE_L,MAE_D,Accuracy,Count
Rectangular,Real_Only_Scratch,0.23758927583333334,3.7749288833333328,1.0330092483333333,33.33333333333333,6
Rectangular,Source_Only_ZeroShot,1.0652672883333334,0.746476005,0.421805935,0.0,6
Rectangular,FewShot_PEFT,0.08815684516666668,0.49587376250000004,0.6380932506666667,50.0,6
Rectangular,Domain_Transfer_MMD,0.11221337483333334,0.8212151533333333,0.3987224105,33.33333333333333,6
Rectangular,Physics_TTA,0.9653355366666667,0.23627821533333337,0.539151218,0.0,6
Ellipse,Real_Only_Scratch,0.36229609,3.3452080250000003,1.2743213189999998,50.0,4
Ellipse,Source_Only_ZeroShot,0.9446316000000001,1.3151381,1.6029007749999997,0.0,4
Ellipse,FewShot_PEFT,0.21658767750000002,1.1492278624999999,1.680058125,75.0,4
Ellipse,Domain_Transfer_MMD,0.2601297925,0.833311565,1.3951582249999999,50.0,4
Ellipse,Physics_TTA,0.923628385,0.3507142125,1.722519325,0.0,4
Triangular,Real_Only_Scratch,0.13126187,2.3467045333333334,1.34886416,66.66666666666666,6
Triangular,Source_Only_ZeroShot,0.9478821183333334,0.21316115093333335,0.6778372146666668,0.0,6
Triangular,FewShot_PEFT,0.0796426436,0.35325892833333333,1.1258557066666668,100.0,6
Triangular,Domain_Transfer_MMD,0.060816923333333335,0.4954865849999999,1.2474565116666667,100.0,6
Triangular,Physics_TTA,0.934091685,0.2412020366666667,0.696722261,0.0,6
Step_R,Real_Only_Scratch,0.11971947499999999,2.458673,0.690075385,0.0,2
Step_R,Source_Only_ZeroShot,1.1391255,0.93822625,0.792707445,100.0,2
Step_R,FewShot_PEFT,0.200948595,0.28698683,1.55729445,100.0,2
Step_R,Domain_Transfer_MMD,0.13261259,0.36272907,1.06280365,100.0,2
Step_R,Physics_TTA,1.0787331999999998,0.073153972,0.95014512,100.0,2
Step_T,Real_Only_Scratch,0.050555169999999996,1.9960322499999998,0.56666267,0.0,2
Step_T,Source_Only_ZeroShot,1.1077,0.10018348680000001,0.8720454,0.0,2
Step_T,FewShot_PEFT,0.23762322000000002,0.47105454999999996,0.437030075,0.0,2
Step_T,Domain_Transfer_MMD,0.11499008250000001,0.69750165,0.31234634,0.0,2
Step_T,Physics_TTA,1.002883325,0.104506018,0.944850685,0.0,2
