Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,40.0,"[20.0, 65.0]",30.0,29.33,"[13.9, 45.0]",0.227,0.1903,2.3587,1.0756,47.6,23.6,53.8,41.7,1.2082,1.3568,-3.283,-1.181
Source_Only_ZeroShot,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,0.1721,14.9483,1.9967,43.0,149.5,99.8,97.4,5.7057,6.028,-3.284,-6.285
FewShot_PEFT,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,0.1574,13.409,1.745,39.4,134.1,87.3,86.9,5.1038,5.4522,-2.822,-4.808
Domain_Transfer_MMD,20,10.0,"[0.0, 25.0]",20.0,3.81,"[0.0, 8.3]",-0.019,0.1512,14.5974,2.2301,37.8,146.0,111.5,98.4,5.6596,6.02,-2.848,-7.901
Physics_TTA,20,10.0,"[0.0, 25.0]",20.0,3.64,"[0.0, 8.3]",0.0,0.1615,14.4488,1.9854,40.4,144.5,99.3,94.7,5.5319,5.8503,-2.85,-6.208
