Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,45.0,"[25.0, 70.0]",35.0,33.45,"[17.9, 49.7]",0.301,0.188,2.5705,1.0487,47.0,25.7,52.4,41.7,1.2691,1.5069,-3.113,-1.481
Source_Only_ZeroShot,20,10.0,"[0.0, 25.0]",20.0,5.71,"[0.0, 11.8]",-0.066,0.9008,1.8118,1.1344,225.2,18.1,56.7,100.0,1.2824,1.4415,-70.502,-1.281
FewShot_PEFT,20,45.0,"[25.0, 70.0]",33.33,33.65,"[15.2, 49.1]",0.293,0.1183,0.5018,0.8548,29.6,5.0,42.7,25.8,0.4916,0.6138,-1.073,-0.426
Domain_Transfer_MMD,20,50.0,"[30.0, 75.0]",36.67,36.76,"[19.1, 51.1]",0.346,0.0983,0.5296,0.8642,24.6,5.3,43.2,24.4,0.4974,0.5773,-0.288,-0.496
Physics_TTA,20,10.0,"[0.0, 25.0]",20.0,5.71,"[0.0, 12.0]",-0.066,0.8743,0.7936,1.1567,218.6,7.9,57.8,94.8,0.9415,1.0718,-66.852,-1.422
