Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,45.0,"[25.0, 70.0]",35.0,32.73,"[17.4, 49.3]",0.289,0.2305,2.6185,1.1881,57.6,26.2,59.4,47.7,1.3457,1.4771,-4.525,-1.546
Source_Only_ZeroShot,20,20.0,"[5.0, 40.0]",40.0,14.15,"[3.1, 22.7]",0.149,1.1216,1.7949,0.6734,280.4,17.9,33.7,110.7,1.1966,1.3764,-113.352,-0.326
FewShot_PEFT,20,55.0,"[35.0, 75.0]",40.0,39.31,"[22.2, 56.9]",0.404,0.1022,0.6434,0.8065,25.5,6.4,40.3,24.1,0.5173,0.6734,-0.514,-0.701
Domain_Transfer_MMD,20,50.0,"[30.0, 75.0]",36.67,36.76,"[19.1, 51.1]",0.346,0.0974,0.5766,0.8409,24.3,5.8,42.0,24.1,0.505,0.6089,-0.142,-0.524
Physics_TTA,20,10.0,"[0.0, 25.0]",20.0,6.67,"[0.0, 12.7]",-0.015,1.1975,1.1774,0.7176,299.4,11.8,35.9,115.7,1.0308,1.2352,-131.147,-0.376
