Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,40.0,"[20.0, 65.0]",30.0,29.33,"[13.9, 45.0]",0.227,0.2259,2.6198,1.224,56.5,26.2,61.2,48.0,1.3566,1.4872,-4.905,-2.318
Source_Only_ZeroShot,20,20.0,"[5.0, 40.0]",20.0,6.67,"[1.9, 14.3]",0.0,215.7244,4339.5923,512.0268,53931.1,43395.9,25601.3,40976.1,1689.1144,1700.7358,-5068423.552,-417897.815
FewShot_PEFT,20,30.0,"[10.0, 50.0]",20.0,9.23,"[3.6, 16.7]",0.0,215.4944,4336.2446,511.5257,53873.6,43362.4,25576.3,40937.4,1687.7548,1699.3892,-5059746.126,-417099.764
Domain_Transfer_MMD,20,10.0,"[0.0, 25.0]",20.0,4.21,"[0.0, 8.7]",-0.022,214.8405,4335.712,511.7268,53710.1,43357.1,25586.3,40884.5,1687.4264,1699.0798,-5036138.988,-417378.822
Physics_TTA,20,10.0,"[0.0, 25.0]",20.0,4.21,"[0.0, 9.1]",-0.068,215.7748,4339.365,511.9765,53943.7,43393.7,25598.8,40978.7,1689.039,1700.654,-5069790.33,-417815.899
