Class,Method,MAE_W,MAE_L,MAE_D,Accuracy,Count
Rectangular,Real_Only_Scratch,0.23237027,2.4452540166666665,0.868190035,33.33333333333333,6
Rectangular,Source_Only_ZeroShot,0.06291654716666666,15.348929666666669,2.4965582166666667,0.0,6
Rectangular,FewShot_PEFT,0.05029614761666667,13.793051999999998,2.2420007500000003,0.0,6
Rectangular,Domain_Transfer_MMD,0.05040299966666667,15.019656583333331,2.741872566666667,0.0,6
Rectangular,Physics_TTA,0.05426096025,14.876883333333334,2.498755066666667,0.0,6
Ellipse,Real_Only_Scratch,0.3478233075,2.209572325,1.222406575,50.0,4
Ellipse,Source_Only_ZeroShot,0.2948351875,7.9577225,0.9220726925,0.0,4
Ellipse,FewShot_PEFT,0.3013817325,6.588472825,0.667992055,0.0,4
Ellipse,Domain_Transfer_MMD,0.32144687000000005,7.32124995,1.164755775,0.0,4
Ellipse,Physics_TTA,0.2834597525,7.639222825000001,0.9221912050000001,0.0,4
Triangular,Real_Only_Scratch,0.1327244548333333,2.290882898333333,1.1964082249999999,66.66666666666666,6
Triangular,Source_Only_ZeroShot,0.10579907733333332,17.365177666666668,2.5245488499999995,0.0,6
Triangular,FewShot_PEFT,0.08280969450000002,15.8145405,2.282445033333333,0.0,6
Triangular,Domain_Transfer_MMD,0.06282091149999999,16.928414333333336,2.7939174500000004,0.0,6
Triangular,Physics_TTA,0.09540710793333335,16.784913666666668,2.4958593833333333,0.0,6
Step_R,Real_Only_Scratch,0.066218107,3.26371595,1.411257,0.0,2
Step_R,Source_Only_ZeroShot,0.31879338,17.735451,1.4959685999999999,100.0,2
Step_R,FewShot_PEFT,0.291992965,16.0012405,1.22763445,100.0,2
Step_R,Domain_Transfer_MMD,0.269670605,17.65397,1.6586604,100.0,2
Step_R,Physics_TTA,0.304054615,17.2370165,1.4868348,100.0,2
Step_T,Real_Only_Scratch,0.046274155,1.69555715,0.7059968750000001,0.0,2
Step_T,Source_Only_ZeroShot,0.30599069,17.68952475,1.5636635,0.0,2
Step_T,FewShot_PEFT,0.279977085,16.089396999999998,1.31327007,0.0,2
Step_T,Domain_Transfer_MMD,0.25997093000000004,17.83285,1.7055783500000001,0.0,2
Step_T,Physics_TTA,0.29473668,16.986735,1.53890655,0.0,2
