Class,Method,MAE_W,MAE_L,MAE_D,Accuracy,Count
Rectangular,Real_Only_Scratch,0.3467035983333333,2.8320556833333335,0.5860279833333333,33.33333333333333,6
Rectangular,Source_Only_ZeroShot,0.9714483883333332,2.0477613,0.877135505,0.0,6
Rectangular,FewShot_PEFT,0.8395204266666666,1.9995988216666667,0.8851612083333333,0.0,6
Rectangular,Domain_Transfer_MMD,0.8166144733333333,2.3940577416666664,0.9418123533333335,0.0,6
Rectangular,Physics_TTA,0.9583612649999999,1.920905926666667,0.8813670816666667,0.0,6
Ellipse,Real_Only_Scratch,0.331359925,3.10932375,1.382684225,100.0,4
Ellipse,Source_Only_ZeroShot,0.9060502899999999,2.581684,0.45101249250000003,0.0,4
Ellipse,FewShot_PEFT,0.7694304475,2.554856775,0.46210497,0.0,4
Ellipse,Domain_Transfer_MMD,0.748397785,2.6974239075,0.313156305,0.0,4
Ellipse,Physics_TTA,0.8915770249999999,2.4752942250000003,0.43974841499999995,0.0,4
Triangular,Real_Only_Scratch,0.14953985166666667,2.6191002833333332,1.7197687666666666,66.66666666666666,6
Triangular,Source_Only_ZeroShot,1.1046998166666666,0.42791826833333335,0.8190429900000001,0.0,6
Triangular,FewShot_PEFT,0.9619572833333333,0.43831889066666657,0.824920025,0.0,6
Triangular,Domain_Transfer_MMD,0.969883465,0.45420440666666667,0.8615800966666667,0.0,6
Triangular,Physics_TTA,1.0849593166666667,0.4613844549999999,0.82431045,0.0,6
Step_R,Real_Only_Scratch,0.039864302,2.7019961,0.748126275,0.0,2
Step_R,Source_Only_ZeroShot,1.19644785,1.63115355,0.49394119000000003,100.0,2
Step_R,FewShot_PEFT,1.061318835,1.5769123999999999,0.50610077,100.0,2
Step_R,Domain_Transfer_MMD,1.0380001,2.2573605,0.303843855,100.0,2
Step_R,Physics_TTA,1.1928002,1.4604673000000001,0.48808622,100.0,2
Step_T,Real_Only_Scratch,0.0652584425,4.279095,1.43134315,0.0,2
Step_T,Source_Only_ZeroShot,1.1588411,1.95773505,0.506203655,0.0,2
Step_T,FewShot_PEFT,1.0279574999999999,1.91601135,0.5159942,0.0,2
Step_T,Domain_Transfer_MMD,1.02027513,2.3436485,0.364573125,0.0,2
Step_T,Physics_TTA,1.1544368,1.7958536,0.49939262500000003,0.0,2
