Method,Num_Samples,Clf_Accuracy (%),Acc_95CI,Balanced_Acc (%),F1_Macro (%),F1_95CI,MCC,MAE_W (mm),MAE_L (mm),MAE_D (mm),NMAE_W (%),NMAE_L (%),NMAE_D (%),Overall_NMAE (%),Overall_MAE (mm),Overall_RMSE (mm),R2_W,R2_D
Real_Only_Scratch,20,50.0,"[30.0, 70.1]",40.0,37.33,"[21.1, 53.3]",0.379,0.1792,1.9387,1.2841,44.8,19.4,64.2,42.8,1.134,1.3032,-2.86,-2.434
Source_Only_ZeroShot,20,15.0,"[0.0, 30.0]",23.33,10.16,"[0.0, 19.5]",0.079,0.8305,1.6111,1.009,207.6,16.1,50.4,91.4,1.1502,1.3094,-61.024,-0.962
FewShot_PEFT,20,70.0,"[50.0, 90.0]",65.0,59.83,"[36.2, 87.2]",0.61,0.1303,0.5624,1.0161,32.6,5.6,50.8,29.7,0.5696,0.6632,-0.972,-0.979
Domain_Transfer_MMD,20,55.0,"[30.0, 75.0]",40.0,39.93,"[23.0, 55.0]",0.411,0.1285,0.5216,0.9535,32.1,5.2,47.7,28.3,0.5345,0.6552,-1.101,-0.795
Physics_TTA,20,15.0,"[0.0, 30.0]",23.33,10.71,"[0.0, 20.3]",0.059,0.7942,0.6632,1.0431,198.6,6.6,52.2,85.8,0.8335,0.9596,-55.298,-1.172
